"source" "journal" "statcheck_journal" "year_published" "date_received" "period" "nr_nhst" "nr_errors" "nr_dec_errors" "perc_errors" "perc_dec_errors"
"jsep_2013_49_01_foroni_abondoning-a-label" "JESP" 1 2013 2012-03-09 0 21 2 0 9.52 0
"jsep_2013_49_01_fritsche_the-power-of" "JESP" 1 2013 2011-09-15 0 32 1 0 3.12 0
"jsep_2013_49_01_gawronski_guilty-by-mere" "JESP" 1 2013 2012-02-25 0 15 0 0 0 0
"jsep_2013_49_01_hernandez_disfluency-disrupts-the" "JESP" 1 2013 2012-06-28 0 17 2 1 11.76 5.88
"jsep_2013_49_01_hinzman_effects-of-emotional" "JESP" 1 2013 2010-09-16 0 7 1 0 14.29 0
"jsep_2013_49_01_huntsinger_narrowing-down-to" "JESP" 1 2013 2012-04-24 0 15 0 0 0 0
"jsep_2013_49_01_johnson_the-law-of" "JESP" 1 2013 2009-11-07 0 28 6 0 21.43 0
"jsep_2013_49_01_ma-kellams_the-ironic-effect" "JESP" 1 2013 2012-03-24 0 19 2 0 10.53 0
"jsep_2013_49_01_scherer_hope-to-be" "JESP" 1 2013 2012-02-01 0 13 1 0 7.69 0
"jsep_2013_49_01_schindler_tit-for-tat" "JESP" 1 2013 2011-10-16 0 13 2 1 15.38 7.69
"jsep_2013_49_01_schwarz_romantic-red-revisited" "JESP" 1 2013 2012-04-08 0 16 1 0 6.25 0
"jsep_2013_49_01_seih_do-people-want" "JESP" 1 2013 2012-06-15 0 14 2 0 14.29 0
"jsep_2013_49_01_shepherd_this-will-bring" "JESP" 1 2013 2012-02-15 0 46 0 0 0 0
"jsep_2013_49_01_silverman_self-affirmation-as" "JESP" 1 2013 2012-01-04 0 8 1 1 12.5 12.5
"jsep_2013_49_01_skorinko_perspective-taking-can" "JESP" 1 2013 2011-12-20 0 32 11 0 34.38 0
"jsep_2013_49_01_son_holoien_downplaying-positive-impressions" "JESP" 1 2013 2012-02-13 0 57 2 1 3.51 1.75
"jsep_2013_49_01_young_batman-to-the" "JESP" 1 2013 2012-06-19 0 10 0 0 0 0
"jsep_2013_49_02_blodorn_evaluations-of-white" "JESP" 1 2013 2012-08-03 0 28 0 0 0 0
"jsep_2013_49_02_cesario_a-self-regulatory" "JESP" 1 2013 2012-10-20 0 7 0 0 0 0
"jsep_2013_49_02_cohen_evidence-for-a" "JESP" 1 2013 2012-08-06 0 17 0 0 0 0
"jsep_2013_49_02_damian_a-process-dissociation" "JESP" 1 2013 2012-05-26 0 4 0 0 0 0
"jsep_2013_49_02_eastwick_act-with-authority" "JESP" 1 2013 2012-11-20 0 19 0 0 0 0
"jsep_2013_49_02_eisenkraft_accurate-by-way" "JESP" 1 2013 2012-09-09 0 3 0 0 0 0
"jsep_2013_49_02_freeman_influences-of-culture" "JESP" 1 2013 2012-08-01 0 12 0 0 0 0
"jsep_2013_49_02_frenda_false-memories-of" "JESP" 1 2013 2012-03-01 0 2 0 0 0 0
"jsep_2013_49_02_gaither_living-with-an" "JESP" 1 2013 2012-05-30 0 1 0 0 0 0
"jsep_2013_49_02_hodson_the-role-of" "JESP" 1 2013 2011-12-23 0 8 0 0 0 0
"jsep_2013_49_02_hulbig_what-lies-beneath" "JESP" 1 2013 2012-10-05 0 4 0 0 0 0
"jsep_2013_49_02_kay_the-insidious-and" "JESP" 1 2013 2012-08-08 0 23 1 0 4.35 0
"jsep_2013_49_02_oishi_residential-mobility-increases" "JESP" 1 2013 2012-08-07 0 36 0 0 0 0
"jsep_2013_49_02_ratner_seeing-us-vs" "JESP" 1 2013 2012-06-22 0 4 0 0 0 0
"jsep_2013_49_02_soderberg_no-face-is" "JESP" 1 2013 2012-02-20 0 19 2 0 10.53 0
"jsep_2013_49_02_tamir_nonconscious-goals-can" "JESP" 1 2013 2012-06-22 0 18 6 1 33.33 5.56
"jsep_2013_49_02_tobin_the-role-of" "JESP" 1 2013 2011-11-23 0 10 0 0 0 0
"jsep_2013_49_02_west_nice-and-easy" "JESP" 1 2013 2012-01-04 0 22 4 0 18.18 0
"jsep_2013_49_02_young_moral-realism-as" "JESP" 1 2013 2012-04-16 0 8 1 0 12.5 0
"jsep_2013_49_03_aguilar_psychological-distance-increases" "JESP" 1 2013 2012-10-18 0 1 1 0 100 0
"jsep_2013_49_03_biernat_evaluating-the-contributions" "JESP" 1 2013 2012-07-26 0 8 2 0 25 0
"jsep_2013_49_03_brandstatter_action-crisis-and" "JESP" 1 2013 2011-12-16 0 36 5 0 13.89 0
"jsep_2013_49_03_cote_the-consequences-of" "JESP" 1 2013 2012-04-27 0 54 1 0 1.85 0
"jsep_2013_49_03_difonzo_rumor-clustering-consensus" "JESP" 1 2013 2011-05-02 0 14 1 0 7.14 0
"jsep_2013_49_03_effron_the-unhealthy-road" "JESP" 1 2013 2012-10-20 0 20 1 0 5 0
"jsep_2013_49_03_elliot_womens-use-of" "JESP" 1 2013 2012-09-05 0 6 1 0 16.67 0
"jsep_2013_49_03_franklinjr_generalizing-from-human" "JESP" 1 2013 2012-08-23 0 4 0 0 0 0
"jsep_2013_49_03_gaither_when-the-half" "JESP" 1 2013 2012-09-05 0 7 0 0 0 0
"jsep_2013_49_03_green_victims-versus-perpetrators" "JESP" 1 2013 2012-07-23 0 5 0 0 0 0
"jsep_2013_49_03_gutierrez_are-admissions-decisions" "JESP" 1 2013 2011-10-30 0 4 0 0 0 0
"jsep_2013_49_03_gwinn_less-power-less" "JESP" 1 2013 2012-01-06 0 29 0 0 0 0
"jsep_2013_49_03_hart_transcending-the-physical" "JESP" 1 2013 2012-05-06 0 6 0 0 0 0
"jsep_2013_49_03_heiphetz_the-development-of" "JESP" 1 2013 2012-06-16 0 29 0 0 0 0
"jsep_2013_49_03_huang_superman_to-the-rescue" "JESP" 1 2013 2012-05-15 0 12 2 0 16.67 0
"jsep_2013_49_03_jia_distance-makes-the" "JESP" 1 2013 2012-10-20 0 15 0 0 0 0
"jsep_2013_49_03_latu_successful-female-leaders" "JESP" 1 2013 2012-11-16 0 3 0 0 0 0
"jsep_2013_49_03_leunissen_the-apology-mismatch" "JESP" 1 2013 2012-02-24 0 42 0 0 0 0
"jsep_2013_49_03_lick_fluency-of-visual" "JESP" 1 2013 2012-07-25 0 13 0 0 0 0
"jsep_2013_49_03_macrae_imagined-sensory-experiences" "JESP" 1 2013 2012-08-13 0 4 0 0 0 0
"jsep_2013_49_03_mata_reasoning-about-others" "JESP" 1 2013 2012-06-25 0 17 0 0 0 0
"jsep_2013_49_03_murray_cautious-to-a" "JESP" 1 2013 2012-05-01 0 9 1 0 11.11 0
"jsep_2013_49_03_preciado_the-impact-of" "JESP" 1 2013 2012-05-24 0 27 5 1 18.52 3.7
"jsep_2013_49_03_przybylinski_short-circuiting-transference" "JESP" 1 2013 2012-05-04 0 25 12 1 48 4
"jsep_2013_49_03_rees_reversing-downward-performance" "JESP" 1 2013 2012-09-19 0 17 0 0 0 0
"jsep_2013_49_03_rees_the-ambivalent-mind" "JESP" 1 2013 2012-03-05 0 31 1 0 3.23 0
"jsep_2013_49_03_reich_when-contradictions-foster" "JESP" 1 2013 2012-09-05 0 48 1 0 2.08 0
"jsep_2013_49_03_rios_outgroup-primes-induce" "JESP" 1 2013 2012-06-07 0 15 0 0 0 0
"jsep_2013_49_03_shepherd_when-does-anticipating" "JESP" 1 2013 2012-11-20 0 52 2 0 3.85 0
"jsep_2013_49_03_shoda_interpersonal-sensitivity-and" "JESP" 1 2013 2012-11-15 0 6 0 0 0 0
"jsep_2013_49_03_sinaceur_the-advantages-of" "JESP" 1 2013 2012-07-13 0 15 0 0 0 0
"jsep_2013_49_03_sweetman_admiration-regulates-social" "JESP" 1 2013 2011-09-28 0 17 1 0 5.88 0
"jsep_2013_49_03_tam_saving-mr-nature" "JESP" 1 2013 2012-10-08 0 10 1 1 10 10
"jsep_2013_49_03_viki_dehumanziation-and-self" "JESP" 1 2013 2012-08-15 0 3 0 0 0 0
"jsep_2013_49_03_whitson_the-bling-leading" "JESP" 1 2013 2012-10-20 0 12 1 0 8.33 0
"jsep_2013_49_03_yap_the-powerful-size" "JESP" 1 2013 2012-08-09 0 4 0 0 0 0
"jsep_2013_49_03_young_attitude-accessibility-as" "JESP" 1 2013 2012-09-21 0 42 5 0 11.9 0
"jsep_2013_49_03_zarkadi_black-and-white" "JESP" 1 2013 2012-06-14 0 13 0 0 0 0
"jsep_2013_49_04_beer_social-threat-and" "JESP" 1 2013 2011-12-14 0 10 1 0 10 0
"jsep_2013_49_04_bos_delineating-a-method" "JESP" 1 2013 2012-02-04 0 28 0 0 0 0
"jsep_2013_49_04_cameron_morality-in-high" "JESP" 1 2013 2012-03-20 0 18 0 0 0 0
"jsep_2013_49_04_celik_not-all-rejections" "JESP" 1 2013 2012-03-15 0 10 1 0 10 0
"jsep_2013_49_04_cornelis_when-leaders-choose" "JESP" 1 2013 2011-09-14 0 17 0 0 0 0
"jsep_2013_49_04_gu_regulatory-focus-and" "JESP" 1 2013 2011-03-04 0 10 1 0 10 0
"jsep_2013_49_04_hamstra_like-or-dislike" "JESP" 1 2013 2012-06-04 0 33 1 0 3.03 0
"jsep_2013_49_04_hehman_enhancing-static-facial" "JESP" 1 2013 2012-12-14 0 2 0 0 0 0
"jsep_2013_49_04_henderson_when-seeing-the" "JESP" 1 2013 2012-09-09 0 2 0 0 0 0
"jsep_2013_49_04_kleber_same-numbers-different" "JESP" 1 2013 2011-10-06 0 30 0 0 0 0
"jsep_2013_49_04_kogut_exploring-the-relationship" "JESP" 1 2013 2012-04-09 0 11 5 1 45.45 9.09
"jsep_2013_49_04_lammers_power-gets-the" "JESP" 1 2013 2012-12-30 0 5 0 0 0 0
"jsep_2013_49_04_lammers_writing-autobiographical-narratives" "JESP" 1 2013 2012-10-20 0 19 0 0 0 0
"jsep_2013_49_04_martnie_evidence-that-dissonance" "JESP" 1 2013 2012-12-07 0 10 0 0 0 0
"jsep_2013_49_04_mason_precise-offers-are" "JESP" 1 2013 2012-11-05 0 17 0 0 0 0
"jsep_2013_49_04_peetz_folk-understanding-of" "JESP" 1 2013 2012-03-08 0 20 4 0 20 0
"jsep_2013_49_04_polman_effects-of-wrongdoer" "JESP" 1 2013 2011-11-20 0 29 2 0 6.9 0
"jsep_2013_49_04_rotella_body-of-guilt" "JESP" 1 2013 2012-03-29 0 6 0 0 0 0
"jsep_2013_49_04_sussman_competence-ratings-in" "JESP" 1 2013 2012-12-14 0 5 0 0 0 0
"jsep_2013_49_04_verosky_when-physical-similarity" "JESP" 1 2013 2012-08-07 0 35 0 0 0 0
"jsep_2013_49_04_yuki_social-ecology-moderates" "JESP" 1 2013 2012-12-20 0 5 0 0 0 0
"jsep_2013_49_04_zhu_a-test-of" "JESP" 1 2013 2012-10-15 0 7 0 0 0 0
"jsep_2013_49_05_banfield_whites-perceptions-of" "JESP" 1 2013 2012-06-22 0 19 0 0 0 0
"jsep_2013_49_05_brambilla_morality-and-intergroup" "JESP" 1 2013 2012-04-17 0 57 8 0 14.04 0
"jsep_2013_49_05_eskine_moral-contagion-effects" "JESP" 1 2013 2013-03-14 0 1 0 0 0 0
"jsep_2013_49_05_hackenbracht_im-all-ears" "JESP" 1 2013 2012-04-19 0 13 2 0 15.38 0
"jsep_2013_49_05_hart_motivating-goal-pursuit" "JESP" 1 2013 2012-06-17 0 14 6 0 42.86 0
"jsep_2013_49_05_hill_ecological-contingencies-in" "JESP" 1 2013 2012-11-01 0 11 0 0 0 0
"jsep_2013_49_05_kappes_mental-constrasting-changes" "JESP" 1 2013 2012-03-14 0 73 16 1 21.92 1.37
"jsep_2013_49_05_karelaia_when-deviant-leaders" "JESP" 1 2013 2011-12-03 0 14 0 0 0 0
"jsep_2013_49_05_packer_rebels-with-a" "JESP" 1 2013 2012-06-22 0 2 0 0 0 0
"jsep_2013_49_05_pearson_attitude-goal-correspondence" "JESP" 1 2013 2012-02-14 0 14 2 0 14.29 0
"jsep_2013_49_05_rothschild_displacing-blame-over" "JESP" 1 2013 2012-12-15 0 23 5 0 21.74 0
"jsep_2013_49_05_sagioglou_activating-christian-religious" "JESP" 1 2013 2012-11-14 0 10 0 0 0 0
"jsep_2013_49_05_shnabel_overcoming-competitive-victimhood" "JESP" 1 2013 2012-10-06 0 33 3 0 9.09 0
"jsep_2013_49_05_skarlicki_does-injustice-affect" "JESP" 1 2013 2012-08-27 0 19 3 1 15.79 5.26
"jsep_2013_49_05_smallman_its-whats-inside" "JESP" 1 2013 2012-08-03 0 31 0 0 0 0
"jsep_2013_49_05_wickham_perceived-authenticity-in" "JESP" 1 2013 2012-10-20 0 23 1 0 4.35 0
"jsep_2013_49_05_zhang_the-power-of" "JESP" 1 2013 2013-02-22 0 5 0 0 0 0
"jsep_2013_49_06_agroskin_controlling-death-by" "JESP" 1 2013 2012-05-05 0 21 1 0 4.76 0
"jsep_2013_49_06_berthold_seeing-the-world" "JESP" 1 2013 2012-03-07 0 22 0 0 0 0
"jsep_2013_49_06_bullens_reversible-decisions-the" "JESP" 1 2013 2012-07-19 0 10 0 0 0 0
"jsep_2013_49_06_chen_sinful-flesh-sexual" "JESP" 1 2013 2012-11-19 0 19 4 0 21.05 0
"jsep_2013_49_06_cheng_the-arousal-model" "JESP" 1 2013 2012-11-22 0 19 1 0 5.26 0
"jsep_2013_49_06_clarkson_the-mellable-influence" "JESP" 1 2013 2013-04-30 0 11 2 1 18.18 9.09
"jsep_2013_49_06_cramwinckel_the-threat-of" "JESP" 1 2013 2012-08-03 0 16 0 0 0 0
"jsep_2013_49_06_cryder_goal-gradient-in" "JESP" 1 2013 2012-06-08 0 4 0 0 0 0
"jsep_2013_49_06_du_cultural-influences-on" "JESP" 1 2013 2012-03-01 0 16 4 1 25 6.25
"jsep_2013_49_06_farias_scientific-faith-belief" "JESP" 1 2013 2012-08-07 0 6 0 0 0 0
"jsep_2013_49_06_hansen_psychological-distance-and" "JESP" 1 2013 2013-01-22 0 13 0 0 0 0
"jsep_2013_49_06_hays_fear-and-loving" "JESP" 1 2013 2013-06-28 0 53 0 0 0 0
"jsep_2013_49_06_inesi_fighting-for-independence" "JESP" 1 2013 2012-11-28 0 20 0 0 0 0
"jsep_2013_49_06_katzir_when-stepping-outside" "JESP" 1 2013 2013-06-06 0 8 1 0 12.5 0
"jsep_2013_49_06_luguri_of-two-minds" "JESP" 1 2013 2013-04-02 0 7 0 0 0 0
"jsep_2013_49_06_maeng_construing-in-a" "JESP" 1 2013 2012-06-07 0 6 0 0 0 0
"jsep_2013_49_06_markovits_physical-aggression-facilitates" "JESP" 1 2013 2013-01-30 0 8 0 0 0 0
"jsep_2013_49_06_pachur_intiutive-judgements-of" "JESP" 1 2013 2012-06-25 0 9 2 0 22.22 0
"jsep_2013_49_06_park_stand-tall-but" "JESP" 1 2013 2012-05-29 0 19 2 0 10.53 0
"jsep_2013_49_06_pashler_can-the-goal" "JESP" 1 2013 2013-05-03 0 3 0 0 0 0
"jsep_2013_49_06_pietri_recalibrating-positive-and" "JESP" 1 2013 2012-11-20 0 38 1 0 2.63 0
"jsep_2013_49_06_rai_exposure-to-moral" "JESP" 1 2013 2013-05-07 0 12 1 0 8.33 0
"jsep_2013_49_06_ratcliff_benevolently-bowing-out" "JESP" 1 2013 2012-11-04 0 5 0 0 0 0
"jsep_2013_49_06_rim_seeing-others-through" "JESP" 1 2013 2012-10-20 0 37 4 0 10.81 0
"jsep_2013_49_06_rios_right-wing-authoritarianism" "JESP" 1 2013 2013-03-17 0 22 1 0 4.55 0
"jsep_2013_49_06_rooy_illusory-correlation-group" "JESP" 1 2013 2012-02-07 0 13 1 0 7.69 0
"jsep_2013_49_06_simunovic_preemptive-strike-an" "JESP" 1 2013 2013-04-30 0 1 0 0 0 0
"jsep_2013_49_06_smeekers_collective-self-continuity" "JESP" 1 2013 2012-11-07 0 15 3 1 20 6.67
"jsep_2013_49_06_verwijmeren_warning-you-are" "JESP" 1 2013 2013-01-28 0 1 0 0 0 0
"jsep_2013_49_06_wall_rich-contexts-do" "JESP" 1 2013 2011-11-06 0 5 1 0 20 0
"jsep_2013_49_06_watz_the-whistlblowers-dilemma" "JESP" 1 2013 2012-12-04 0 18 2 0 11.11 0
"jsep_2013_49_06_wilkins_status-legitimizing-beliefs" "JESP" 1 2013 2012-12-20 0 16 0 0 0 0
"jsep_2013_49_06_woodyatt_the-psychological-immune" "JESP" 1 2013 2012-05-01 0 12 3 1 25 8.33
"jsep_2014_50_blader_paving-the-road" "JESP" 1 2014 2011-07-20 0 26 6 0 23.08 0
"jsep_2014_50_bossuyt_on-angry-approach" "JESP" 1 2014 2012-02-21 0 21 3 1 14.29 4.76
"jsep_2014_50_chaxel_the-impact-of" "JESP" 1 2014 2013-03-31 0 5 0 0 0 0
"jsep_2014_50_chen_rejecting-another-pains" "JESP" 1 2014 2013-04-24 0 55 0 0 0 0
"jsep_2014_50_cornwell_locomotion-concerns-with" "JESP" 1 2014 2012-07-16 0 20 0 0 0 0
"jsep_2014_50_damen_you-should-read" "JESP" 1 2014 2012-12-14 0 21 2 0 9.52 0
"jsep_2014_50_demarree_understanding-the-relationship" "JESP" 1 2014 2013-06-14 0 22 0 0 0 0
"jsep_2014_50_dong_how-time-flies" "JESP" 1 2014 2013-03-04 0 62 5 1 8.06 1.61
"jsep_2014_50_fay_when-does-heat" "JESP" 1 2014 2013-09-06 0 20 0 0 0 0
"jsep_2014_50_greitemeyer_intense-acts-of" "JESP" 1 2014 2012-08-14 0 22 0 0 0 0
"jsep_2014_50_halberstadt_easy-on-the" "JESP" 1 2014 2013-04-09 0 14 3 1 21.43 7.14
"jsep_2014_50_hühnel_empathic-reactions-of" "JESP" 1 2014 2013-05-29 0 27 5 0 18.52 0
"jsep_2014_50_longoni_a-green-paradox" "JESP" 1 2014 2012-10-04 0 18 0 0 0 0
"jsep_2014_50_morewedge_focused-on-fairness" "JESP" 1 2014 2011-09-20 0 27 7 4 25.93 14.81
"jsep_2014_50_patall_the-role-of" "JESP" 1 2014 2012-04-05 0 11 0 0 0 0
"jsep_2014_50_prooijen_power-and-retributive" "JESP" 1 2014 2012-07-17 0 53 4 0 7.55 0
"jsep_2014_50_rocklage_individual-differences-in" "JESP" 1 2014 2013-07-05 0 63 7 1 11.11 1.59
"jsep_2014_50_shea_self-affirmation-counteracts" "JESP" 1 2014 2013-08-20 0 5 0 0 0 0
"jsep_2014_50_siddiqui_reversals-of-task" "JESP" 1 2014 2013-06-08 0 36 1 1 2.78 2.78
"jsep_2014_50_skowronski_pushing-the-boundaries" "JESP" 1 2014 2013-04-09 0 16 9 0 56.25 0
"jsep_2014_50_stern_circumventing-anxiety-during" "JESP" 1 2014 2013-01-23 0 28 2 0 7.14 0
"jsep_2014_50_west_using-extended-contact" "JESP" 1 2014 2012-09-26 0 6 3 0 50 0
"jsep_2014_50_woodyatt_a-needs-based" "JESP" 1 2014 2013-02-26 0 15 3 1 20 6.67
"jsep_2014_51_callan_rejecting-victims-of" "JESP" 1 2014 2013-05-17 0 15 1 0 6.67 0
"jsep_2014_51_chambers_egocentrism-drives-misunderstanding" "JESP" 1 2014 2013-02-05 0 22 2 0 9.09 0
"jsep_2014_51_chugh_withstanding-moral-disengagement" "JESP" 1 2014 2012-07-24 0 10 0 0 0 0
"jsep_2014_51_friese_personal-prayer-buffers" "JESP" 1 2014 2013-04-19 0 8 2 0 25 0
"jsep_2014_51_hadjichristidis_unpacking-estimates-of" "JESP" 1 2014 2011-12-20 0 3 1 0 33.33 0
"jsep_2014_51_hamstra_followers-feel-valued" "JESP" 1 2014 2013-08-04 0 22 5 0 22.73 0
"jsep_2014_51_hasford_should-I-think" "JESP" 1 2014 2013-04-04 0 3 0 0 0 0
"jsep_2014_51_major_the-ironic-effects" "JESP" 1 2014 2012-12-07 0 7 1 0 14.29 0
"jsep_2014_51_motyl_how-ideological-migration" "JESP" 1 2014 2013-07-17 0 16 2 1 12.5 6.25
"jsep_2014_51_mueller_construing-creativity-the" "JESP" 1 2014 2012-06-19 0 14 3 1 21.43 7.14
"jsep_2014_51_scholer_inflating-and-deflating" "JESP" 1 2014 2013-05-06 0 88 1 1 1.14 1.14
"jsep_2014_52_galak_how-perceptions-of" "JESP" 1 2014 2013-08-03 0 29 1 0 3.45 0
"jsep_2014_52_gasper_approaching-novel-thoughts" "JESP" 1 2014 2013-06-05 0 23 1 0 4.35 0
"jsep_2014_52_huynh_self-affirmation-counters" "JESP" 1 2014 2013-02-19 0 13 3 2 23.08 15.38
"jsep_2014_52_lambert_how-do-you" "JESP" 1 2014 2013-10-03 0 16 4 1 25 6.25
"jsep_2014_52_matovic_can-negative-mood" "JESP" 1 2014 2013-12-20 0 17 0 0 0 0
"jsep_2014_52_newhheiser_hidden-costs-of" "JESP" 1 2014 2012-10-22 0 44 1 0 2.27 0
"jsep_2014_52_palma_situating-person-memory" "JESP" 1 2014 2013-05-22 0 31 4 0 12.9 0
"jsep_2014_52_poon_when-justice-surrenders" "JESP" 1 2014 2012-10-20 0 37 1 0 2.7 0
"jsep_2014_52_slotter_balancing-the-need" "JESP" 1 2014 2013-01-29 0 17 1 0 5.88 0
"jsep_2014_52_smallman_preferences-for-expressing" "JESP" 1 2014 2013-01-21 0 29 0 0 0 0
"jsep_2014_52_sussman_latent-scope-bias" "JESP" 1 2014 2013-01-22 0 5 0 0 0 0
"jsep_2014_52_tuscherer_whats-love-got" "JESP" 1 2014 2013-09-17 0 16 0 0 0 0
"jsep_2014_52_waytz_the-mind-in" "JESP" 1 2014 2013-08-07 0 10 1 0 10 0
"jsep_2014_53_bendersky_resolving-ideological-conflicts" "JESP" 1 2014 2014-02-25 0 1 1 0 100 0
"jsep_2014_53_brianna_making-information-matter" "JESP" 1 2014 2013-08-26 0 17 0 0 0 0
"jsep_2014_53_carr_cues-of-wroking" "JESP" 1 2014 2012-10-22 0 63 5 0 7.94 0
"jsep_2014_53_demarree_wanting-other-attitudes" "JESP" 1 2014 2013-09-17 0 31 1 0 3.23 0
"jsep_2014_53_ehrke_how-diversity-training" "JESP" 1 2014 2012-02-21 0 47 7 5 14.89 10.64
"jsep_2014_53_garczynski_temporal-perspective-moderates" "JESP" 1 2014 2013-05-01 0 12 1 0 8.33 0
"jsep_2014_53_halabi_seeking-help-from" "JESP" 1 2014 2013-06-13 0 23 6 0 26.09 0
"jsep_2014_53_henry_the-influence-of" "JESP" 1 2014 2013-06-24 0 11 0 0 0 0
"jsep_2014_53_inesi_objects-of-desire" "JESP" 1 2014 2012-11-20 0 41 0 0 0 0
"jsep_2014_53_labroo_not-always-the" "JESP" 1 2014 2013-02-15 0 20 3 0 15 0
"jsep_2014_53_landau_epistemic-motives-moderate" "JESP" 1 2014 2013-08-02 0 60 4 1 6.67 1.67
"jsep_2014_53_levine_are-liars-ethical" "JESP" 1 2014 2013-11-20 0 38 2 0 5.26 0
"jsep_2014_53_lucas_feeling-socially-connected" "JESP" 1 2014 2013-09-24 0 3 0 0 0 0
"jsep_2014_53_miller_culture-and-the" "JESP" 1 2014 2012-12-20 0 20 2 1 10 5
"jsep_2014_53_okeefe_the-role-of" "JESP" 1 2014 2013-04-18 0 19 0 0 0 0
"jsep_2014_53_scholl_where-could-we" "JESP" 1 2014 2013-08-08 0 28 0 0 0 0
"jsep_2014_53_sinha_the-canny-social" "JESP" 1 2014 2012-06-26 0 24 6 0 25 0
"jsep_2014_53_vandellen_motivated-misperception-self" "JESP" 1 2014 2013-07-16 0 12 0 0 0 0
"jsep_2014_53_wieber_startegic-regulation-of" "JESP" 1 2014 2013-05-03 0 13 2 0 15.38 0
"jsep_2014_53_young_averted-eye-gaze" "JESP" 1 2014 2013-08-31 0 10 0 0 0 0
"jsep_2014_54_ainsworth_ego-depletion-decreases" "JESP" 1 2014 2014-01-29 0 27 0 0 0 0
"jsep_2014_54_hansen_what-you-hear" "JESP" 1 2014 2014-01-28 0 9 0 0 0 0
"jsep_2014_54_haran_know-who-you" "JESP" 1 2014 2012-11-07 0 1 0 0 0 0
"jsep_2014_54_he_individualism-collectivism-and" "JESP" 1 2014 2013-04-17 0 27 1 0 3.7 0
"jsep_2014_54_hore_soft-assurance-coping" "JESP" 1 2014 2013-05-07 0 29 1 0 3.45 0
"jsep_2014_54_kappes_the-emergence-of" "JESP" 1 2014 2013-03-13 0 39 3 0 7.69 0
"jsep_2014_54_knight_from-fighting-the" "JESP" 1 2014 2013-08-03 0 20 0 0 0 0
"jsep_2014_54_kurz_a-fine-is" "JESP" 1 2014 2013-07-15 0 11 2 0 18.18 0
"jsep_2014_54_lee_framing-love-when" "JESP" 1 2014 2014-01-14 0 13 2 0 15.38 0
"jsep_2014_54_leith_when-size-justifies" "JESP" 1 2014 2013-07-05 0 33 4 0 12.12 0
"jsep_2014_54_maccarthy_close-replication-attempts" "JESP" 1 2014 NA NA 2 0 0 0 0
"jsep_2014_54_moon_the-power-to" "JESP" 1 2014 2013-01-15 0 6 0 0 0 0
"jsep_2014_54_oettingen_goal-projection-and" "JESP" 1 2014 2013-03-08 0 28 2 0 7.14 0
"jsep_2014_54_rudd_getting-the-most" "JESP" 1 2014 2013-05-02 0 17 0 0 0 0
"jsep_2014_54_sassenberg_the-influence-of" "JESP" 1 2014 2013-12-20 0 32 1 0 3.12 0
"jsep_2014_54_schumann_an-affirmed-self" "JESP" 1 2014 2013-04-16 0 22 1 0 4.55 0
"jsep_2014_54_toorn_my-country-right" "JESP" 1 2014 2011-11-23 0 20 2 0 10 0
"jsep_2014_54_travaglino_how-groups-react" "JESP" 1 2014 2013-12-04 0 43 9 1 20.93 2.33
"jsep_2014_54_unzueta_social-dominance-orientation" "JESP" 1 2014 2013-03-06 0 33 0 0 0 0
"jsep_2014_54_zavala_prejudice-towards-gay" "JESP" 1 2014 2013-11-20 0 31 2 0 6.45 0
"jsep_2015_56_binning_going-along-versus" "JESP" 1 2015 2014-11-20 0 38 1 0 2.63 0
"jsep_2015_56_cascio_prospective-moral-licensing" "JESP" 1 2015 2014-05-08 0 10 0 0 0 0
"jsep_2015_56_chang_a-desire-for" "JESP" 1 2015 2012-12-16 0 26 1 0 3.85 0
"jsep_2015_56_dewall_can-acetaminophen-reduce" "JESP" 1 2015 2014-05-20 0 6 0 0 0 0
"jsep_2015_56_dover_does-unfairness-feel" "JESP" 1 2015 2014-03-14 0 1 0 0 0 0
"jsep_2015_56_genthos_the-tongue-tied" "JESP" 1 2015 2014-01-17 0 13 2 0 15.38 0
"jsep_2015_56_greenaway_loss-of-control" "JESP" 1 2015 2013-11-13 0 12 0 0 0 0
"jsep_2015_56_hall_a-rose-by" "JESP" 1 2015 2013-07-26 0 13 1 1 7.69 7.69
"jsep_2015_56_hamburg_believe-you-can" "JESP" 1 2015 2013-07-09 0 33 0 0 0 0
"jsep_2015_56_haselhuhn_gender-difference-in" "JESP" 1 2015 2013-10-24 0 7 0 0 0 0
"jsep_2015_56_heerdink_emotional-expressions-as" "JESP" 1 2015 2014-03-20 0 6 0 0 0 0
"jsep_2015_56_henderson_cytokine-responses-and" "JESP" 1 2015 2014-11-20 0 28 0 0 0 0
"jsep_2015_56_jones_supine-body-posture" "JESP" 1 2015 2014-07-24 0 14 1 0 7.14 0
"jsep_2015_56_lamer_the-nonverbal-environment" "JESP" 1 2015 2014-07-22 0 54 3 0 5.56 0
"jsep_2015_56_lull_violent-and-sexual" "JESP" 1 2015 2014-02-07 0 21 2 0 9.52 0
"jsep_2015_56_marques_hearing-a-statement" "JESP" 1 2015 2014-02-21 0 3 0 0 0 0
"jsep_2015_56_morris_objects-become-her" "JESP" 1 2015 2014-07-15 0 6 0 0 0 0
"jsep_2015_56_park_social-exclusion-causes" "JESP" 1 2015 2013-10-09 0 9 0 0 0 0
